CD,CSPA category,is CD,ENTREZ ac,ENTREZ gene symbol,Experiment tag,ID link,UP entry name,celltype (Table!S4!statistics$1),Count Detection In Different Cell Types,Num Unique Peps,Organism,Protein Probability
no,1 - high confidence,non CD,81562,LMAN2L,Ruch-2,Q9H0V9,LMA2L_HUMAN,Ruch-2,8,2,Human,1
no,1 - high confidence,non CD,375056,MIA3,Ruch-2,Q5JRA6,MIA3_HUMAN,Ruch-2,9,2,Human,1
no,1 - high confidence,non CD,5098,PCDHGC3,Ruch-2,Q9UN70,PCDGK_HUMAN,Ruch-2,21,2,Human,1
no,1 - high confidence,non CD,8611,PPAP2A,Ruch-2,O14494,LPP1_HUMAN,Ruch-2,10,2,Human,1
no,1 - high confidence,non CD,5793,PTPRG,Ruch-2,P23470,PTPRG_HUMAN,Ruch-2,21,2,Human,0.9996
no,1 - high confidence,non CD,5802,PTPRS,Ruch-2,Q13332,PTPRS_HUMAN,Ruch-2,20,2,Human,1
no,1 - high confidence,non CD,7837,PXDN,Ruch-2,Q92626,PXDN_HUMAN,Ruch-2,7,2,Human,1
no,1 - high confidence,non CD,5878,RAB5C,Ruch-2,P51148,RAB5C_HUMAN,Ruch-2,7,2,Human,0.9996
no,1 - high confidence,non CD,5270,SERPINE2,Ruch-2,P07093,GDN_HUMAN,Ruch-2,10,2,Human,1
no,1 - high confidence,non CD,26470,SEZ6L2,Ruch-2,Q6UXD5,SE6L2_HUMAN,Ruch-2,16,2,Human,1
no,1 - high confidence,non CD,8910,SGCE,Ruch-2,O43556,SGCE_HUMAN,Ruch-2,17,2,Human,1
no,1 - high confidence,non CD,56996,SLC12A9,Ruch-2,Q9BXP2,S12A9_HUMAN,Ruch-2,18,2,Human,1
no,1 - high confidence,non CD,25800,SLC39A6,Ruch-2,Q13433,S39A6_HUMAN,Ruch-2,41,2,Human,1
no,1 - high confidence,non CD,84888,SPPL2A,Ruch-2,Q8TCT8,PSL2_HUMAN,Ruch-2,15,2,Human,0.9999
no,1 - high confidence,non CD,6745,SSR1,Ruch-2,P43307,SSRA_HUMAN,Ruch-2,10,2,Human,1
no,1 - high confidence,non CD,6482,ST3GAL1,Ruch-2,Q11201,SIA4A_HUMAN,Ruch-2,14,2,Human,0.9995
no,1 - high confidence,non CD,80213,TM2D3,Ruch-2,Q9BRN9,TM2D3_HUMAN,Ruch-2,11,2,Human,1
no,1 - high confidence,non CD,222068,TMED4,Ruch-2,Q7Z7H5,TMED4_HUMAN,Ruch-2,25,2,Human,1
no,1 - high confidence,non CD,54495,TMX3,Ruch-2,Q96JJ7,TMX3_HUMAN,Ruch-2,14,2,Human,1
no,1 - high confidence,non CD,80727,TTYH3,Ruch-2,Q9C0H2,TTYH3_HUMAN,Ruch-2,24,2,Human,1
no,1 - high confidence,non CD,79770,TXNDC15,Ruch-2,Q96J42,TXD15_HUMAN,Ruch-2,17,2,Human,1
no,1 - high confidence,non CD,7474,WNT5A,Ruch-2,P41221,WNT5A_HUMAN,Ruch-2,16,2,Human,1
CD113,1 - high confidence,CD,25945,PVRL3,Ruch-2,Q9NQS3,PVRL3_HUMAN,Ruch-2,19,3,Human,1
CD213a2,1 - high confidence,CD,3598,IL13RA2,Ruch-2,Q14627,I13R2_HUMAN,Ruch-2,5,3,Human,1
CD49d,1 - high confidence,CD,3676,ITGA4,Ruch-2,P13612,ITA4_HUMAN,Ruch-2,30,3,Human,1
CD51,1 - high confidence,CD,3685,ITGAV,Ruch-2,P06756,ITAV_HUMAN,Ruch-2,42,3,Human,1
CD59,1 - high confidence,CD,966,CD59,Ruch-2,P13987,CD59_HUMAN,Ruch-2,45,3,Human,1
CD73,1 - high confidence,CD,4907,NT5E,Ruch-2,P21589,5NTD_HUMAN,Ruch-2,30,3,Human,1
CD87,1 - high confidence,CD,5329,PLAUR,Ruch-2,Q03405,UPAR_HUMAN,Ruch-2,27,3,Human,1
CD98,1 - high confidence,CD,6520,SLC3A2,Ruch-2,P08195,4F2_HUMAN,Ruch-2,46,3,Human,1
no,1 - high confidence,non CD,53,ACP2,Ruch-2,P11117,PPAL_HUMAN,Ruch-2,21,3,Human,1
no,1 - high confidence,non CD,476,ATP1A1,Ruch-2,P05023,AT1A1_HUMAN,Ruch-2,12,3,Human,1
no,1 - high confidence,non CD,8455,ATRN,Ruch-2,O75882,ATRN_HUMAN,Ruch-2,29,3,Human,1
no,1 - high confidence,non CD,112770,C1orf85,Ruch-2,Q8WWB7,NCUG1_HUMAN,Ruch-2,13,3,Human,1
no,1 - high confidence,non CD,1012,CDH13,Ruch-2,P55290,CAD13_HUMAN,Ruch-2,19,3,Human,1
no,1 - high confidence,non CD,1278,COL1A2,Ruch-2,P08123,CO1A2_HUMAN,Ruch-2,13,3,Human,1
no,1 - high confidence,non CD,1362,CPD,Ruch-2,O75976,CBPD_HUMAN,Ruch-2,18,3,Human,1
no,1 - high confidence,non CD,2048,EPHB2,Ruch-2,P29323,EPHB2_HUMAN,Ruch-2,28,3,Human,1
no,1 - high confidence,non CD,2200,FBN1,Ruch-2,P35555,FBN1_HUMAN,Ruch-2,13,3,Human,1
no,1 - high confidence,non CD,2335,FN1,Ruch-2,P02751,FINC_HUMAN,Ruch-2,25,3,Human,1
no,1 - high confidence,non CD,3105,HLA-A,Ruch-2,P05534,1A24_HUMAN,Ruch-2,11,3,Human,1
no,1 - high confidence,non CD,3848,KRT1,Ruch-2,P04264,K2C1_HUMAN,Ruch-2,30,3,Human,1
no,1 - high confidence,non CD,64175,LEPRE1,Ruch-2,Q32P28,P3H1_HUMAN,Ruch-2,13,3,Human,1
no,1 - high confidence,non CD,4045,LSAMP,Ruch-2,Q13449,LSAMP_HUMAN,Ruch-2,16,3,Human,1
no,1 - high confidence,non CD,9019,MPZL1,Ruch-2,O95297,MPZL1_HUMAN,Ruch-2,46,3,Human,1
no,1 - high confidence,non CD,4756,NEO1,Ruch-2,Q92859,NEO1_HUMAN,Ruch-2,36,3,Human,1
no,1 - high confidence,non CD,5797,PTPRM,Ruch-2,P28827,PTPRM_HUMAN,Ruch-2,18,3,Human,1
no,1 - high confidence,non CD,11342,RNF13,Ruch-2,O43567,RNF13_HUMAN,Ruch-2,11,3,Human,1
no,1 - high confidence,non CD,6185,RPN2,Ruch-2,P04844,RPN2_HUMAN,Ruch-2,15,3,Human,1
no,1 - high confidence,non CD,6513,SLC2A1,Ruch-2,P11166,GTR1_HUMAN,Ruch-2,42,3,Human,1
no,1 - high confidence,non CD,23516,SLC39A14,Ruch-2,Q15043,S39AE_HUMAN,Ruch-2,42,3,Human,1
no,1 - high confidence,non CD,7416,VDAC1,Ruch-2,P21796,VDAC1_HUMAN,Ruch-2,19,3,Human,1
CD156c,1 - high confidence,CD,102,ADAM10,Ruch-2,O14672,ADA10_HUMAN,Ruch-2,42,4,Human,1
CD298,1 - high confidence,CD,483,ATP1B3,Ruch-2,P54709,AT1B3_HUMAN,Ruch-2,45,4,Human,1
CD71,1 - high confidence,CD,7037,TFRC,Ruch-2,P02786,TFR1_HUMAN,Ruch-2,38,4,Human,1
no,1 - high confidence,non CD,1303,COL12A1,Ruch-2,Q99715,COCA1_HUMAN,Ruch-2,11,4,Human,1
no,1 - high confidence,non CD,1277,COL1A1,Ruch-2,P02452,CO1A1_HUMAN,Ruch-2,14,4,Human,1
no,1 - high confidence,non CD,10491,CRTAP,Ruch-2,O75718,CRTAP_HUMAN,Ruch-2,9,4,Human,1
no,1 - high confidence,non CD,2896,GRN,Ruch-2,P28799,GRN_HUMAN,Ruch-2,8,4,Human,1
no,1 - high confidence,non CD,3486,IGFBP3,Ruch-2,P17936,IBP3_HUMAN,Ruch-2,7,4,Human,1
no,1 - high confidence,non CD,4015,LOX,Ruch-2,P28300,LYOX_HUMAN,Ruch-2,8,4,Human,1
no,1 - high confidence,non CD,5754,PTK7,Ruch-2,Q13308,PTK7_HUMAN,Ruch-2,32,4,Human,1
no,1 - high confidence,non CD,25963,TMEM87A,Ruch-2,Q8NBN3,TM87A_HUMAN,Ruch-2,27,4,Human,1
CD142,1 - high confidence,CD,2152,F3,Ruch-2,P13726,TF_HUMAN,Ruch-2,29,5,Human,1
CD276,1 - high confidence,CD,80381,CD276,Ruch-2,Q5ZPR3,CD276_HUMAN,Ruch-2,36,5,Human,1
CD325,1 - high confidence,CD,1000,CDH2,Ruch-2,P19022,CADH2_HUMAN,Ruch-2,27,5,Human,1
CD97,1 - high confidence,CD,976,CD97,Ruch-2,P48960,CD97_HUMAN,Ruch-2,42,5,Human,1
no,1 - high confidence,non CD,781,CACNA2D1,Ruch-2,P54289,CA2D1_HUMAN,Ruch-2,23,5,Human,1
no,1 - high confidence,non CD,813,CALU,Ruch-2,O43852,CALU_HUMAN,Ruch-2,22,5,Human,1
no,1 - high confidence,non CD,1464,CSPG4,Ruch-2,Q6UVK1,CSPG4_HUMAN,Ruch-2,21,5,Human,1
no,1 - high confidence,non CD,10960,LMAN2,Ruch-2,Q12907,LMAN2_HUMAN,Ruch-2,29,5,Human,1
no,1 - high confidence,non CD,4276,MICA,Ruch-2,Q29983,MICA_HUMAN,Ruch-2,32,5,Human,1
no,1 - high confidence,non CD,57451,ODZ2,Ruch-2,Q9NT68,TEN2_HUMAN,Ruch-2,13,5,Human,1
no,1 - high confidence,non CD,23654,PLXNB2,Ruch-2,O15031,PLXB2_HUMAN,Ruch-2,40,5,Human,1
no,1 - high confidence,non CD,54732,TMED9,Ruch-2,Q9BVK6,TMED9_HUMAN,Ruch-2,28,5,Human,1
CD147,1 - high confidence,CD,682,BSG,Ruch-2,P35613,BASI_HUMAN,Ruch-2,47,6,Human,1
CD304,1 - high confidence,CD,8829,NRP1,Ruch-2,O14786,NRP1_HUMAN,Ruch-2,27,6,Human,1
CD47,1 - high confidence,CD,961,CD47,Ruch-2,Q08722,CD47_HUMAN,Ruch-2,44,6,Human,1
CD49a,1 - high confidence,CD,3672,ITGA1,Ruch-2,P56199,ITA1_HUMAN,Ruch-2,32,6,Human,1
no,1 - high confidence,non CD,1956,EGFR,Ruch-2,P00533,EGFR_HUMAN,Ruch-2,27,6,Human,1
no,1 - high confidence,non CD,2023,ENO1,Ruch-2,P06733,ENOA_HUMAN,Ruch-2,14,6,Human,1
no,1 - high confidence,non CD,3190,HNRNPK,Ruch-2,P61978,HNRPK_HUMAN,Ruch-2,19,6,Human,1
no,1 - high confidence,non CD,3915,LAMC1,Ruch-2,P11047,LAMC1_HUMAN,Ruch-2,29,6,Human,1
no,1 - high confidence,non CD,23385,NCSTN,Ruch-2,Q92542,NICA_HUMAN,Ruch-2,33,6,Human,1
no,1 - high confidence,non CD,6184,RPN1,Ruch-2,P04843,RPN1_HUMAN,Ruch-2,29,6,Human,1
no,1 - high confidence,non CD,6400,SEL1L,Ruch-2,Q9UBV2,SE1L1_HUMAN,Ruch-2,26,6,Human,1
no,1 - high confidence,non CD,6746,SSR2,Ruch-2,P43308,SSRB_HUMAN,Ruch-2,29,6,Human,1
CD13,1 - high confidence,CD,290,ANPEP,Ruch-2,P15144,AMPN_HUMAN,Ruch-2,20,7,Human,1
CD222,1 - high confidence,CD,3482,IGF2R,Ruch-2,P11717,MPRI_HUMAN,Ruch-2,30,7,Human,1
no,1 - high confidence,non CD,821,CANX,Ruch-2,P27824,CALX_HUMAN,Ruch-2,31,7,Human,1
no,1 - high confidence,non CD,1291,COL6A1,Ruch-2,P12109,CO6A1_HUMAN,Ruch-2,7,7,Human,1
no,1 - high confidence,non CD,3959,LGALS3BP,Ruch-2,Q08380,LG3BP_HUMAN,Ruch-2,31,7,Human,1
no,1 - high confidence,non CD,408050,NOMO3,Ruch-2,P69849,NOMO3_HUMAN,Ruch-2,23,7,Human,1
no,1 - high confidence,non CD,7162,TPBG,Ruch-2,Q13641,TPBG_HUMAN,Ruch-2,27,7,Human,1
CD280,1 - high confidence,CD,9902,MRC2,Ruch-2,Q9UBG0,MRC2_HUMAN,Ruch-2,28,8,Human,1
no,1 - high confidence,non CD,1292,COL6A2,Ruch-2,P12110,CO6A2_HUMAN,Ruch-2,11,8,Human,1
no,1 - high confidence,non CD,4012,LNPEP,Ruch-2,Q9UIQ6,LCAP_HUMAN,Ruch-2,39,8,Human,1
no,1 - high confidence,non CD,51604,PIGT,Ruch-2,Q969N2,PIGT_HUMAN,Ruch-2,13,8,Human,1
CD166,1 - high confidence,CD,214,ALCAM,Ruch-2,Q13740,CD166_HUMAN,Ruch-2,41,9,Human,1
no,1 - high confidence,non CD,23705,CADM1,Ruch-2,Q9BY67,CADM1_HUMAN,Ruch-2,32,9,Human,1
no,1 - high confidence,non CD,1889,ECE1,Ruch-2,P42892,ECE1_HUMAN,Ruch-2,40,9,Human,1
CD109,1 - high confidence,CD,135228,CD109,Ruch-2,Q6YHK3,CD109_HUMAN,Ruch-2,37,10,Human,1
CD49c,1 - high confidence,CD,3675,ITGA3,Ruch-2,P26006,ITA3_HUMAN,Ruch-2,38,10,Human,1
no,1 - high confidence,non CD,7087,ICAM5,Ruch-2,Q9UMF0,ICAM5_HUMAN,Ruch-2,29,10,Human,1
no,1 - high confidence,non CD,481,ATP1B1,Ruch-2,P05026,AT1B1_HUMAN,Ruch-2,40,11,Human,1
no,1 - high confidence,non CD,4864,NPC1,Ruch-2,O15118,NPC1_HUMAN,Ruch-2,17,12,Human,1
no,1 - high confidence,non CD,27020,NPTN,Ruch-2,Q9Y639,NPTN_HUMAN,Ruch-2,46,12,Human,1
CD49e,1 - high confidence,CD,3678,ITGA5,Ruch-2,P08648,ITA5_HUMAN,Ruch-2,38,13,Human,1
CD63,1 - high confidence,CD,967,CD63,Ruch-2,P08962,CD63_HUMAN,Ruch-2,42,13,Human,1
no,1 - high confidence,non CD,1293,COL6A3,Ruch-2,P12111,CO6A3_HUMAN,Ruch-2,15,14,Human,1
CD44,1 - high confidence,CD,960,CD44,Ruch-2,P16070,CD44_HUMAN,Ruch-2,42,16,Human,1
CD49b,1 - high confidence,CD,3673,ITGA2,Ruch-2,P17301,ITA2_HUMAN,Ruch-2,31,17,Human,1
CD90,1 - high confidence,CD,7070,THY1,Ruch-2,P04216,THY1_HUMAN,Ruch-2,25,18,Human,1
no,1 - high confidence,non CD,3371,TNC,Ruch-2,P24821,TENA_HUMAN,Ruch-2,21,19,Human,1
CD107b,1 - high confidence,CD,3920,LAMP2,Ruch-2,P13473,LAMP2_HUMAN,Ruch-2,35,21,Human,1
CD29,1 - high confidence,CD,3688,ITGB1,Ruch-2,P05556,ITB1_HUMAN,Ruch-2,45,21,Human,1
CD91,1 - high confidence,CD,4035,LRP1,Ruch-2,Q07954,LRP1_HUMAN,Ruch-2,28,22,Human,1
CD107a,1 - high confidence,CD,3916,LAMP1,Ruch-2,P11279,LAMP1_HUMAN,Ruch-2,38,26,Human,1
CD102,1 - high confidence,CD,3384,ICAM2,SDM104,P13598,ICAM2_HUMAN,SDM104,23,1,Human,0.9942
CD105,1 - high confidence,CD,2022,ENG,SDM104,P17813,EGLN_HUMAN,SDM104,8,1,Human,0.9942
CD119,1 - high confidence,CD,3459,IFNGR1,SDM104,P15260,INGR1_HUMAN,SDM104,30,1,Human,0.9942
CD127,1 - high confidence,CD,3575,IL7R,SDM104,P16871,IL7RA_HUMAN,SDM104,8,1,Human,0.9316
CD172a,1 - high confidence,CD,140885,SIRPA,SDM104,P78324,SHPS1_HUMAN,SDM104,33,1,Human,0.9942
CD200,1 - high confidence,CD,4345,CD200,SDM104,P41217,OX2G_HUMAN,SDM104,17,1,Human,0.9924
CD217,1 - high confidence,CD,23765,IL17RA,SDM104,Q96F46,I17RA_HUMAN,SDM104,23,1,Human,0.9936
CD220,1 - high confidence,CD,3643,INSR,SDM104,P06213,INSR_HUMAN,SDM104,28,1,Human,0.9942
CD221,1 - high confidence,CD,3480,IGF1R,SDM104,P08069,IGF1R_HUMAN,SDM104,38,1,Human,0.9942
CD230,1 - high confidence,CD,5621,PRNP,SDM104,P04156,PRIO_HUMAN,SDM104,46,1,Human,0.9942
CD239,1 - high confidence,CD,4059,BCAM,SDM104,P50895,BCAM_HUMAN,SDM104,25,1,Human,0.9942
CD273,1 - high confidence,CD,80380,PDCD1LG2,SDM104,Q9BQ51,PD1L2_HUMAN,SDM104,9,1,Human,0.9852
CD274,1 - high confidence,CD,29126,CD274,SDM104,Q9NZQ7,PD1L1_HUMAN,SDM104,21,1,Human,0.9982
CD331,1 - high confidence,CD,2260,FGFR1,SDM104,P11362,FGFR1_HUMAN,SDM104,17,1,Human,0.8557
CD339,1 - high confidence,CD,182,JAG1,SDM104,P78504,JAG1_HUMAN,SDM104,19,1,Human,0.9898
CD340,1 - high confidence,CD,2064,ERBB2,SDM104,P04626,ERBB2_HUMAN,SDM104,14,1,Human,0.9384
CD40,1 - high confidence,CD,958,CD40,SDM104,P25942,TNR5_HUMAN,SDM104,25,1,Human,0.993
CD42d,1 - high confidence,CD,2814,GP5,SDM104,P40197,GPV_HUMAN,SDM104,3,1,Human,0.8958
CD55,1 - high confidence,CD,1604,CD55,SDM104,P08174,DAF_HUMAN,SDM104,40,1,Human,0.9942
CD58,1 - high confidence,CD,965,CD58,SDM104,P19256,LFA3_HUMAN,SDM104,40,1,Human,0.9936
CD95,1 - high confidence,CD,355,FAS,SDM104,P25445,TNR6_HUMAN,SDM104,24,1,Human,0.9942
no,1 - high confidence,non CD,8751,ADAM15,SDM104,Q13444,ADA15_HUMAN,SDM104,21,1,Human,0.9754
no,1 - high confidence,non CD,375790,AGRN,SDM104,O00468,AGRIN_HUMAN,SDM104,14,1,Human,0.9942
no,1 - high confidence,non CD,284,ANGPT1,SDM104,Q15389,ANGP1_HUMAN,SDM104,5,1,Human,0.9323
no,1 - high confidence,non CD,147495,APCDD1,SDM104,Q8J025,APCD1_HUMAN,SDM104,3,1,Human,0.9306
no,1 - high confidence,non CD,537,ATP6AP1,SDM104,Q15904,VAS1_HUMAN,SDM104,30,1,Human,0.9942
no,1 - high confidence,non CD,8455,ATRN,SDM104,O75882,ATRN_HUMAN,SDM104,29,1,Human,0.9731
no,1 - high confidence,non CD,10384,BTN3A3,SDM104,O00478,BT3A3_HUMAN,SDM104,33,1,Human,0.9942
no,1 - high confidence,non CD,54991,C1orf159,SDM104,Q96HA4,CA159_HUMAN,SDM104,32,1,Human,0.9907
no,1 - high confidence,non CD,771,CA12,SDM104,O43570,CAH12_HUMAN,SDM104,8,1,Human,0.9026
no,1 - high confidence,non CD,26504,CNNM4,SDM104,Q6P4Q7,CNNM4_HUMAN,SDM104,35,1,Human,0.9942
no,1 - high confidence,non CD,1293,COL6A3,SDM104,P12111,CO6A3_HUMAN,SDM104,15,1,Human,0.989
no,1 - high confidence,non CD,131873,COL6A6,SDM104,A6NMZ7,CO6A6_HUMAN,SDM104,2,1,Human,0.967
no,1 - high confidence,non CD,1435,CSF1,SDM104,P09603,CSF1_HUMAN,SDM104,15,1,Human,0.9665
no,1 - high confidence,non CD,1909,EDNRA,SDM104,P25101,EDNRA_HUMAN,SDM104,4,1,Human,0.9715
no,1 - high confidence,non CD,133418,EMB,SDM104,Q6PCB8,EMB_HUMAN,SDM104,30,1,Human,0.9942
no,1 - high confidence,non CD,1969,EPHA2,SDM104,P29317,EPHA2_HUMAN,SDM104,26,1,Human,0.9942
no,1 - high confidence,non CD,2048,EPHB2,SDM104,P29323,EPHB2_HUMAN,SDM104,28,1,Human,0.9942
no,1 - high confidence,non CD,2147,F2,SDM104,P00734,THRB_HUMAN,SDM104,10,1,Human,0.9936
no,1 - high confidence,non CD,2149,F2R,SDM104,P25116,PAR1_HUMAN,SDM104,19,1,Human,0.9861
no,1 - high confidence,non CD,221061,FAM171A1,SDM104,Q5VUB5,F1711_HUMAN,SDM104,15,1,Human,0.9982
no,1 - high confidence,non CD,9780,FAM38A,SDM104,Q92508,FA38A_HUMAN,SDM104,29,1,Human,0.9942
no,1 - high confidence,non CD,53834,FGFRL1,SDM104,Q8N441,FGRL1_HUMAN,SDM104,26,1,Human,0.9942
no,1 - high confidence,non CD,9518,GDF15,SDM104,Q99988,GDF15_HUMAN,SDM104,4,1,Human,0.9942
no,1 - high confidence,non CD,2863,GPR39,SDM104,O43194,GPR39_HUMAN,SDM104,11,1,Human,0.9919
no,1 - high confidence,non CD,26585,GREM1,SDM104,O60565,GREM1_HUMAN,SDM104,2,1,Human,0.9942
no,1 - high confidence,non CD,3105,HLA-A,SDM104,P01891,1A68_HUMAN,SDM104,19,1,Human,0.9993
no,1 - high confidence,non CD,3105,HLA-A,SDM104,P05534,1A24_HUMAN,SDM104,11,1,Human,0.9997
no,1 - high confidence,non CD,3106,HLA-B,SDM104,P01889,1B07_HUMAN,SDM104,8,1,Human,0.9993
no,1 - high confidence,non CD,3240,HP,SDM104,P00738,HPT_HUMAN,SDM104,13,1,Human,0.9942
no,1 - high confidence,non CD,3339,HSPG2,SDM104,P98160,PGBM_HUMAN,SDM104,18,1,Human,0.9942
no,1 - high confidence,non CD,81533,ITFG1,SDM104,Q8TB96,TIP_HUMAN,SDM104,17,1,Human,0.9942
no,1 - high confidence,non CD,8515,ITGA10,SDM104,O75578,ITA10_HUMAN,SDM104,3,1,Human,0.9942
no,1 - high confidence,non CD,4254,KITLG,SDM104,P21583,SCF_HUMAN,SDM104,6,1,Human,0.9942
no,1 - high confidence,non CD,3909,LAMA3,SDM104,Q16787,LAMA3_HUMAN,SDM104,5,1,Human,0.9057
no,1 - high confidence,non CD,3910,LAMA4,SDM104,Q16363,LAMA4_HUMAN,SDM104,17,1,Human,0.9306
no,1 - high confidence,non CD,3912,LAMB1,SDM104,P07942,LAMB1_HUMAN,SDM104,28,1,Human,0.9632
no,1 - high confidence,non CD,4052,LTBP1,SDM104,Q14766,LTBP1_HUMAN,SDM104,6,1,Human,0.8847
no,1 - high confidence,non CD,0,MCA32,SDM104,Q7Z6M3,MCA32_HUMAN,SDM104,20,1,Human,0.9942
no,1 - high confidence,non CD,26002,MOXD1,SDM104,Q6UVY6,MOXD1_HUMAN,SDM104,6,1,Human,0.9886
no,1 - high confidence,non CD,4685,NCAM2,SDM104,O15394,NCAM2_HUMAN,SDM104,9,1,Human,0.8998
no,1 - high confidence,non CD,257194,NEGR1,SDM104,Q7Z3B1,NEGR1_HUMAN,SDM104,8,1,Human,0.9942
no,1 - high confidence,non CD,4756,NEO1,SDM104,Q92859,NEO1_HUMAN,SDM104,36,1,Human,0.9942
no,1 - high confidence,non CD,22871,NLGN1,SDM104,Q8N2Q7,NLGN1_HUMAN,SDM104,7,1,Human,0.9936
no,1 - high confidence,non CD,4883,NPR3,SDM104,P17342,ANPRC_HUMAN,SDM104,5,1,Human,0.9742
no,1 - high confidence,non CD,8828,NRP2,SDM104,O60462,NRP2_HUMAN,SDM104,18,1,Human,0.9942
no,1 - high confidence,non CD,22854,NTNG1,SDM104,Q9Y2I2,NTNG1_HUMAN,SDM104,6,1,Human,0.9942
no,1 - high confidence,non CD,57451,ODZ2,SDM104,Q9NT68,TEN2_HUMAN,SDM104,13,1,Human,0.9942
no,1 - high confidence,non CD,5099,PCDH7,SDM104,O60245,PCDH7_HUMAN,SDM104,19,1,Human,0.9942
no,1 - high confidence,non CD,5098,PCDHGC3,SDM104,Q9UN70,PCDGK_HUMAN,SDM104,21,1,Human,0.9942
no,1 - high confidence,non CD,375033,PEAR1,SDM104,Q5VY43,PEAR1_HUMAN,SDM104,1,1,Human,0.9942
no,1 - high confidence,non CD,5328,PLAU,SDM104,P00749,UROK_HUMAN,SDM104,19,1,Human,0.9942
no,1 - high confidence,non CD,5360,PLTP,SDM104,P55058,PLTP_HUMAN,SDM104,17,1,Human,0.9942
no,1 - high confidence,non CD,5444,PON1,SDM104,P27169,PON1_HUMAN,SDM104,7,1,Human,0.9942
no,1 - high confidence,non CD,5792,PTPRF,SDM104,P10586,PTPRF_HUMAN,SDM104,28,1,Human,0.9942
no,1 - high confidence,non CD,54549,SDK2,SDM104,Q58EX2,SDK2_HUMAN,SDM104,9,1,Human,0.948
no,1 - high confidence,non CD,5270,SERPINE2,SDM104,P07093,GDN_HUMAN,SDM104,10,1,Human,0.9942
no,1 - high confidence,non CD,9990,SLC12A6,SDM104,Q9UHW9,S12A6_HUMAN,SDM104,24,1,Human,0.9936
no,1 - high confidence,non CD,81539,SLC38A1,SDM104,Q9H2H9,S38A1_HUMAN,SDM104,28,1,Human,0.9942
no,1 - high confidence,non CD,6546,SLC8A1,SDM104,P32418,NAC1_HUMAN,SDM104,1,1,Human,0.9942
no,1 - high confidence,non CD,9353,SLIT2,SDM104,O94813,SLIT2_HUMAN,SDM104,8,1,Human,0.9789
no,1 - high confidence,non CD,57537,SORCS2,SDM104,Q96PQ0,SORC2_HUMAN,SDM104,3,1,Human,0.9942
no,1 - high confidence,non CD,6746,SSR2,SDM104,P43308,SSRB_HUMAN,SDM104,29,1,Human,0.7989
no,1 - high confidence,non CD,6915,TBXA2R,SDM104,P21731,TA2R_HUMAN,SDM104,13,1,Human,0.9942
no,1 - high confidence,non CD,7980,TFPI2,SDM104,P48307,TFPI2_HUMAN,SDM104,7,1,Human,0.9942
no,1 - high confidence,non CD,7076,TIMP1,SDM104,P01033,TIMP1_HUMAN,SDM104,27,1,Human,0.9942
no,1 - high confidence,non CD,83941,TM2D1,SDM104,Q9BX74,TM2D1_HUMAN,SDM104,17,1,Human,0.9942
no,1 - high confidence,non CD,56889,TM9SF3,SDM104,Q9HD45,TM9S3_HUMAN,SDM104,44,1,Human,0.9867
no,1 - high confidence,non CD,25963,TMEM87A,SDM104,Q8NBN3,TM87A_HUMAN,SDM104,27,1,Human,0.9582
no,1 - high confidence,non CD,252839,TMEM9,SDM104,Q9P0T7,TMEM9_HUMAN,SDM104,13,1,Human,0.9913
CD113,1 - high confidence,CD,25945,PVRL3,SDM104,Q9NQS3,PVRL3_HUMAN,SDM104,19,2,Human,1
CD201,1 - high confidence,CD,10544,PROCR,SDM104,Q9UNN8,EPCR_HUMAN,SDM104,26,2,Human,0.991
CD56,1 - high confidence,CD,4684,NCAM1,SDM104,P13591,NCAM1_HUMAN,SDM104,27,2,Human,0.9983
CD63,1 - high confidence,CD,967,CD63,SDM104,P08962,CD63_HUMAN,SDM104,42,2,Human,1
no,1 - high confidence,non CD,347902,AMIGO2,SDM104,Q86SJ2,AMGO2_HUMAN,SDM104,11,2,Human,1
no,1 - high confidence,non CD,196527,ANO6,SDM104,Q4KMQ2,ANO6_HUMAN,SDM104,45,2,Human,1
no,1 - high confidence,non CD,84168,ANTXR1,SDM104,Q9H6X2,ANTR1_HUMAN,SDM104,29,2,Human,0.9999
no,1 - high confidence,non CD,57863,CADM3,SDM104,Q8N126,CADM3_HUMAN,SDM104,3,2,Human,1
no,1 - high confidence,non CD,151887,CCDC80,SDM104,Q76M96,CCD80_HUMAN,SDM104,2,2,Human,1
no,1 - high confidence,non CD,1004,CDH6,SDM104,P55285,CADH6_HUMAN,SDM104,11,2,Human,1
no,1 - high confidence,non CD,1278,COL1A2,SDM104,P08123,CO1A2_HUMAN,SDM104,13,2,Human,0.9988
no,1 - high confidence,non CD,1605,DAG1,SDM104,Q14118,DAG1_HUMAN,SDM104,25,2,Human,1
no,1 - high confidence,non CD,114794,ELFN2,SDM104,Q5R3F8,LRFN6_HUMAN,SDM104,16,2,Human,1
no,1 - high confidence,non CD,5167,ENPP1,SDM104,P22413,ENPP1_HUMAN,SDM104,20,2,Human,1
no,1 - high confidence,non CD,2195,FAT1,SDM104,Q14517,FAT1_HUMAN,SDM104,21,2,Human,1
no,1 - high confidence,non CD,3106,HLA-B,SDM104,P30464,1B15_HUMAN,SDM104,19,2,Human,1
no,1 - high confidence,non CD,3454,IFNAR1,SDM104,P17181,INAR1_HUMAN,SDM104,32,2,Human,0.9999
